latitude;longitude;speed;date;;;;
36.715205;-4.47856;0;Wed Apr 25 12:14:04 GMT+02:00 2018;;;;
36.71497167;-4.47837;0;Wed Apr 25 12:13:48 GMT+02:00 2018;;;;
36.715185;-4.478636667;0;Wed Apr 25 12:10:41 GMT+02:00 2018;;;;
36.71502833;-4.478305;0;Wed Apr 25 12:08:19 GMT+02:00 2018;;;;
36.714685;-4.477968333;1.759835243;Wed Apr 25 12:07:04 GMT+02:00 2018;;;;
36.71482167;-4.47827;1.242539406;Wed Apr 25 12:06:53 GMT+02:00 2018;;;;
36.71501167;-4.47851;0;Wed Apr 25 12:06:36 GMT+02:00 2018;;;;
36.715295;-4.478765;0;Wed Apr 25 12:04:01 GMT+02:00 2018;;;;
36.71501667;-4.47867;0;Wed Apr 25 12:00:56 GMT+02:00 2018;;;;
36.71528833;-4.478665;0;Wed Apr 25 12:00:22 GMT+02:00 2018;;;;
36.71559167;-4.478565;0;Wed Apr 25 12:00:19 GMT+02:00 2018;;;;
36.71600333;-4.478438333;1.283202529;Wed Apr 25 12:00:15 GMT+02:00 2018;;;;
36.71537333;-4.47848;0;Wed Apr 25 11:58:00 GMT+02:00 2018;;;;
36.71511833;-4.478626667;0;Wed Apr 25 11:56:57 GMT+02:00 2018;;;;
36.71534;-4.478393333;1.453060865;Wed Apr 25 11:56:14 GMT+02:00 2018;;;;
36.715625;-4.478445;3.174291849;Wed Apr 25 11:56:10 GMT+02:00 2018;;;;
36.71469333;-4.478618333;0;Wed Apr 25 11:54:16 GMT+02:00 2018;;;;
36.714965;-4.47854;0;Wed Apr 25 11:53:39 GMT+02:00 2018;;;;
36.71464333;-4.478576667;2.833031178;Wed Apr 25 11:52:34 GMT+02:00 2018;;;;
36.71492167;-4.478605;3.871225834;Wed Apr 25 11:52:21 GMT+02:00 2018;;;;
36.71521167;-4.47862;5.488997936;Wed Apr 25 11:52:10 GMT+02:00 2018;;;;
36.71549333;-4.478711667;5.493630409;Wed Apr 25 11:52:06 GMT+02:00 2018;;;;
36.71579167;-4.478755;5.423113346;Wed Apr 25 11:52:02 GMT+02:00 2018;;;;
36.716175;-4.478753333;5.144648552;Wed Apr 25 11:52:00 GMT+02:00 2018;;;;
36.716725;-4.47874;4.741621017;Wed Apr 25 11:51:59 GMT+02:00 2018;;;;
36.71777667;-4.478613333;4.063217163;Wed Apr 25 11:51:58 GMT+02:00 2018;;;;
36.721855;-4.477928333;0;Wed Apr 25 11:51:47 GMT+02:00 2018;;;;
36.722125;-4.478216667;4.988173008;Wed Apr 25 11:50:23 GMT+02:00 2018;;;;
36.715035;-4.478283333;0;Wed Apr 25 11:45:49 GMT+02:00 2018;;;;
36.71532667;-4.478301667;0;Wed Apr 25 11:44:43 GMT+02:00 2018;;;;
36.7156;-4.478288333;0;Wed Apr 25 11:44:30 GMT+02:00 2018;;;;
36.71526667;-4.478376667;0;Wed Apr 25 11:43:11 GMT+02:00 2018;;;;
36.71501667;-4.47855;0;Wed Apr 25 11:42:26 GMT+02:00 2018;;;;
36.71533333;-4.478465;0;Wed Apr 25 11:41:45 GMT+02:00 2018;;;;
36.715105;-4.47865;1.404676914;Wed Apr 25 11:41:03 GMT+02:00 2018;;;;
36.71492167;-4.478396667;0;Wed Apr 25 11:40:40 GMT+02:00 2018;;;;
36.71496;-4.47806;1.305850267;Wed Apr 25 11:40:00 GMT+02:00 2018;;;;
36.71482667;-4.477753333;0;Wed Apr 25 11:38:50 GMT+02:00 2018;;;;
36.71498167;-4.477471667;0;Wed Apr 25 11:38:24 GMT+02:00 2018;;;;
36.715195;-4.477263333;0;Wed Apr 25 11:38:03 GMT+02:00 2018;;;;
36.71549667;-4.477215;0;Wed Apr 25 11:37:28 GMT+02:00 2018;;;;
36.71546333;-4.476861667;0;Wed Apr 25 11:37:01 GMT+02:00 2018;;;;
36.71549833;-4.476503333;1.126726985;Wed Apr 25 11:36:32 GMT+02:00 2018;;;;
36.71563333;-4.476208333;0;Wed Apr 25 11:36:10 GMT+02:00 2018;;;;
36.71576667;-4.475911667;1.650714159;Wed Apr 25 11:35:41 GMT+02:00 2018;;;;
36.71589333;-4.47559;1.020694137;Wed Apr 25 11:35:17 GMT+02:00 2018;;;;
36.71610833;-4.47537;1.193126082;Wed Apr 25 11:34:55 GMT+02:00 2018;;;;
36.716345;-4.475178333;1.207538366;Wed Apr 25 11:34:34 GMT+02:00 2018;;;;
36.71658833;-4.47502;2.680673361;Wed Apr 25 11:34:01 GMT+02:00 2018;;;;
36.71677667;-4.47477;3.308119774;Wed Apr 25 11:33:51 GMT+02:00 2018;;;;
36.716835;-4.474411667;5.278991222;Wed Apr 25 11:33:44 GMT+02:00 2018;;;;
36.71689333;-4.474038333;4.178514957;Wed Apr 25 11:33:37 GMT+02:00 2018;;;;
36.716945;-4.473678333;4.868757725;Wed Apr 25 11:33:30 GMT+02:00 2018;;;;
36.716985;-4.473306667;3.297310591;Wed Apr 25 11:33:22 GMT+02:00 2018;;;;
36.71706167;-4.472963333;5.210533142;Wed Apr 25 11:32:57 GMT+02:00 2018;;;;
36.71711833;-4.472616667;7.637448311;Wed Apr 25 11:32:52 GMT+02:00 2018;;;;
36.71717;-4.472273333;8.137758255;Wed Apr 25 11:32:48 GMT+02:00 2018;;;;
36.71721833;-4.471883333;9.63045311;Wed Apr 25 11:32:44 GMT+02:00 2018;;;;
36.71726167;-4.471476667;7.628697872;Wed Apr 25 11:32:40 GMT+02:00 2018;;;;
36.7173;-4.471083333;3.197454453;Wed Apr 25 11:32:34 GMT+02:00 2018;;;;
36.71734333;-4.470733333;8.866089821;Wed Apr 25 11:32:27 GMT+02:00 2018;;;;
36.71739667;-4.470345;7.270966053;Wed Apr 25 11:32:23 GMT+02:00 2018;;;;
36.71737833;-4.469996667;3.503199339;Wed Apr 25 11:31:50 GMT+02:00 2018;;;;
36.71746167;-4.469671667;7.052723885;Wed Apr 25 11:31:44 GMT+02:00 2018;;;;
36.71754333;-4.469296667;8.627259254;Wed Apr 25 11:31:40 GMT+02:00 2018;;;;
36.71759667;-4.468888333;9.72824955;Wed Apr 25 11:31:36 GMT+02:00 2018;;;;
