latitude;longitude;speed;date;;;;
36.72047667;-4.417493333;2.059918404;Wed Apr 25 10:02:20 GMT+02:00 2018;;;;
36.720605;-4.417795;0;Wed Apr 25 10:02:08 GMT+02:00 2018;;;;
36.72061833;-4.418145;0;Wed Apr 25 10:01:49 GMT+02:00 2018;;;;
36.72074667;-4.418456667;0;Wed Apr 25 10:01:18 GMT+02:00 2018;;;;
36.72081833;-4.418846667;1.314600587;Wed Apr 25 10:00:55 GMT+02:00 2018;;;;
36.72074333;-4.419175;1.560123086;Wed Apr 25 10:00:38 GMT+02:00 2018;;;;
36.72077833;-4.419526667;1.556519985;Wed Apr 25 10:00:22 GMT+02:00 2018;;;;
36.72074833;-4.419906667;0;Wed Apr 25 09:59:50 GMT+02:00 2018;;;;
36.72092667;-4.420168333;1.569902778;Wed Apr 25 09:59:22 GMT+02:00 2018;;;;
36.721095;-4.420463333;2.616333008;Wed Apr 25 09:59:15 GMT+02:00 2018;;;;
36.72104167;-4.420826667;1.269819736;Wed Apr 25 09:59:09 GMT+02:00 2018;;;;
36.72110167;-4.421166667;0;Wed Apr 25 09:58:41 GMT+02:00 2018;;;;
36.72137167;-4.421241667;2.023887873;Wed Apr 25 09:58:17 GMT+02:00 2018;;;;
36.72158167;-4.421453333;0;Wed Apr 25 09:57:41 GMT+02:00 2018;;;;
36.72185;-4.421538333;1.066504478;Wed Apr 25 09:57:22 GMT+02:00 2018;;;;
36.72201333;-4.421818333;2.12889123;Wed Apr 25 09:57:02 GMT+02:00 2018;;;;
36.72226833;-4.421975;1.811822176;Wed Apr 25 09:56:41 GMT+02:00 2018;;;;
36.72253833;-4.422;1.31305635;Wed Apr 25 09:56:12 GMT+02:00 2018;;;;
36.72281667;-4.421966667;0.827673316;Wed Apr 25 09:55:48 GMT+02:00 2018;;;;
36.72295667;-4.422275;0.733479142;Wed Apr 25 09:55:44 GMT+02:00 2018;;;;
36.723185;-4.422536667;0;Wed Apr 25 09:55:42 GMT+02:00 2018;;;;
