latitude;longitude;speed;date;;;;
36.71791333;-4.425526667;1.945135236;Thu Apr 26 13:17:19 GMT+02:00 2018;;;;
36.71783667;-4.425861667;4.235649109;Thu Apr 26 13:17:10 GMT+02:00 2018;;;;
36.71777333;-4.426205;6.178725719;Thu Apr 26 13:17:02 GMT+02:00 2018;;;;
36.71766167;-4.426561667;7.478913784;Thu Apr 26 13:16:58 GMT+02:00 2018;;;;
36.71765;-4.426935;7.240597725;Thu Apr 26 13:16:54 GMT+02:00 2018;;;;
36.71761833;-4.427273333;5.243475437;Thu Apr 26 13:16:50 GMT+02:00 2018;;;;
36.71765833;-4.42764;6.853011608;Thu Apr 26 13:16:44 GMT+02:00 2018;;;;
36.71767167;-4.428013333;10.24142838;Thu Apr 26 13:16:40 GMT+02:00 2018;;;;
36.71774833;-4.428345;10.91983223;Thu Apr 26 13:16:37 GMT+02:00 2018;;;;
36.71785667;-4.428756667;6.900880814;Thu Apr 26 13:16:33 GMT+02:00 2018;;;;
36.71789667;-4.429118333;2.623024464;Thu Apr 26 13:16:07 GMT+02:00 2018;;;;
36.71763167;-4.429258333;5.412818909;Thu Apr 26 13:16:01 GMT+02:00 2018;;;;
36.71733;-4.42936;5.065896034;Thu Apr 26 13:15:47 GMT+02:00 2018;;;;
36.71702833;-4.429438333;6.268802166;Thu Apr 26 13:15:41 GMT+02:00 2018;;;;
36.71676;-4.42949;4.191897869;Thu Apr 26 13:15:36 GMT+02:00 2018;;;;
36.716635;-4.429815;5.723711014;Thu Apr 26 13:15:07 GMT+02:00 2018;;;;
36.71681333;-4.430083333;2.683246851;Thu Apr 26 13:15:02 GMT+02:00 2018;;;;
36.716905;-4.430415;4.301018715;Thu Apr 26 13:14:50 GMT+02:00 2018;;;;
36.71703833;-4.430736667;5.836949825;Thu Apr 26 13:13:34 GMT+02:00 2018;;;;
36.71708167;-4.431138333;7.690979481;Thu Apr 26 13:13:29 GMT+02:00 2018;;;;
36.717065;-4.431495;7.787747383;Thu Apr 26 13:13:25 GMT+02:00 2018;;;;
36.71705;-4.43187;9.512581825;Thu Apr 26 13:13:21 GMT+02:00 2018;;;;
36.71700333;-4.432215;13.40491104;Thu Apr 26 13:13:18 GMT+02:00 2018;;;;
36.71701167;-4.432683333;14.1471405;Thu Apr 26 13:13:15 GMT+02:00 2018;;;;
36.71701333;-4.433158333;11.83964062;Thu Apr 26 13:13:12 GMT+02:00 2018;;;;
36.71704333;-4.433531667;10.67379475;Thu Apr 26 13:13:09 GMT+02:00 2018;;;;
36.71707833;-4.433885;11.64404583;Thu Apr 26 13:13:06 GMT+02:00 2018;;;;
36.71711;-4.434281667;12.22928524;Thu Apr 26 13:13:03 GMT+02:00 2018;;;;
36.71715667;-4.43469;11.66154671;Thu Apr 26 13:13:00 GMT+02:00 2018;;;;
36.71717;-4.435073333;12.02339649;Thu Apr 26 13:12:57 GMT+02:00 2018;;;;
36.71716833;-4.435486667;13.17688847;Thu Apr 26 13:12:54 GMT+02:00 2018;;;;
36.71715167;-4.435941667;13.87845516;Thu Apr 26 13:12:51 GMT+02:00 2018;;;;
36.71713;-4.436426667;15.14621639;Thu Apr 26 13:12:48 GMT+02:00 2018;;;;
36.71709167;-4.43678;15.71395493;Thu Apr 26 13:12:46 GMT+02:00 2018;;;;
36.717035;-4.43711;15.9785223;Thu Apr 26 13:12:44 GMT+02:00 2018;;;;
36.71697333;-4.437475;15.78086853;Thu Apr 26 13:12:42 GMT+02:00 2018;;;;
36.716915;-4.437816667;15.22805691;Thu Apr 26 13:12:40 GMT+02:00 2018;;;;
36.71684667;-4.438153333;14.75039482;Thu Apr 26 13:12:38 GMT+02:00 2018;;;;
36.71675167;-4.438638333;14.28971863;Thu Apr 26 13:12:35 GMT+02:00 2018;;;;
36.716645;-4.439096667;13.19953632;Thu Apr 26 13:12:32 GMT+02:00 2018;;;;
36.71655333;-4.439521667;12.4624548;Thu Apr 26 13:12:29 GMT+02:00 2018;;;;
36.7165;-4.43993;11.76655006;Thu Apr 26 13:12:26 GMT+02:00 2018;;;;
36.71646;-4.440311667;11.25800419;Thu Apr 26 13:12:23 GMT+02:00 2018;;;;
36.71639167;-4.440688333;11.36506653;Thu Apr 26 13:12:20 GMT+02:00 2018;;;;
36.716315;-4.441063333;11.81596375;Thu Apr 26 13:12:17 GMT+02:00 2018;;;;
36.71620833;-4.441431667;12.30031681;Thu Apr 26 13:12:14 GMT+02:00 2018;;;;
36.71611;-4.441836667;13.28343678;Thu Apr 26 13:12:11 GMT+02:00 2018;;;;
36.71599833;-4.44228;14.11162472;Thu Apr 26 13:12:08 GMT+02:00 2018;;;;
36.71589667;-4.442751667;14.70304012;Thu Apr 26 13:12:05 GMT+02:00 2018;;;;
36.71577667;-4.443226667;14.64847946;Thu Apr 26 13:12:02 GMT+02:00 2018;;;;
36.715715;-4.443556667;15.09886169;Thu Apr 26 13:12:00 GMT+02:00 2018;;;;
36.71564167;-4.443901667;15.46122646;Thu Apr 26 13:11:58 GMT+02:00 2018;;;;
36.71557833;-4.44425;15.07261086;Thu Apr 26 13:11:56 GMT+02:00 2018;;;;
36.71552667;-4.444585;14.6412735;Thu Apr 26 13:11:54 GMT+02:00 2018;;;;
36.71554;-4.445071667;13.60668182;Thu Apr 26 13:11:51 GMT+02:00 2018;;;;
36.71543667;-4.445526667;13.62212372;Thu Apr 26 13:11:48 GMT+02:00 2018;;;;
