latitude;longitude;speed;date
36.72066285;-4.672987761;24.2619381;Sat May 05 12:47:57 GMT+02:00 2018
36.72055409;-4.67246293;23.79803658;Sat May 05 12:47:55 GMT+02:00 2018
36.72041911;-4.671960006;23.27824402;Sat May 05 12:47:53 GMT+02:00 2018
36.72026851;-4.6714628;24.33000374;Sat May 05 12:47:51 GMT+02:00 2018
36.72011216;-4.670964029;23.88232422;Sat May 05 12:47:49 GMT+02:00 2018
36.71994623;-4.670479227;23.61989403;Sat May 05 12:47:47 GMT+02:00 2018
36.71976458;-4.670011072;23.82168961;Sat May 05 12:47:45 GMT+02:00 2018
36.71956931;-4.669547236;23.57218933;Sat May 05 12:47:43 GMT+02:00 2018
36.7193594;-4.669090065;24.00127983;Sat May 05 12:47:41 GMT+02:00 2018
36.71913259;-4.668639927;23.57110214;Sat May 05 12:47:39 GMT+02:00 2018
36.71890182;-4.668200545;23.17651749;Sat May 05 12:47:37 GMT+02:00 2018
36.71866339;-4.667768952;23.50291443;Sat May 05 12:47:35 GMT+02:00 2018
36.71841935;-4.667345231;23.26254272;Sat May 05 12:47:33 GMT+02:00 2018
36.71817569;-4.666929286;23.2262764;Sat May 05 12:47:31 GMT+02:00 2018
36.71793011;-4.666518356;23.30222511;Sat May 05 12:47:29 GMT+02:00 2018
36.71768288;-4.666105971;23.38043976;Sat May 05 12:47:27 GMT+02:00 2018
36.71742632;-4.66568741;23.48206329;Sat May 05 12:47:25 GMT+02:00 2018
36.71716814;-4.665268435;23.67803574;Sat May 05 12:47:23 GMT+02:00 2018
36.71691229;-4.664841803;23.81403732;Sat May 05 12:47:21 GMT+02:00 2018
36.71665235;-4.664407398;24.18907738;Sat May 05 12:47:19 GMT+02:00 2018
36.71639829;-4.663964073;24.2736969;Sat May 05 12:47:17 GMT+02:00 2018
36.71615164;-4.663502813;24.60184479;Sat May 05 12:47:15 GMT+02:00 2018
36.71591048;-4.663030996;24.89531517;Sat May 05 12:47:13 GMT+02:00 2018
36.71567489;-4.662546263;25.49441147;Sat May 05 12:47:11 GMT+02:00 2018
36.71545141;-4.662051011;25.55990028;Sat May 05 12:47:09 GMT+02:00 2018
36.71524888;-4.661541804;25.75558472;Sat May 05 12:47:07 GMT+02:00 2018
